location-long,location-lat,date,time
-78.077056,42.4415744,4/28/2022,22:58:56
-78.0767872,42.4418304,4/29/2022,1:58:21
-78.0770112,42.4420544,4/29/2022,4:58:26
-78.0760064,42.44176,4/29/2022,7:57:38
-78.0912064,42.4518656,4/29/2022,10:58:07
-78.0722048,42.4384352,4/29/2022,12:27:55
-78.0687232,42.4404416,4/29/2022,12:37:24
-78.0752128,42.4370496,4/29/2022,12:47:39
-78.0793664,42.4368928,4/29/2022,12:48:02
-78.0830592,42.4371648,4/29/2022,12:48:22
-78.085792,42.4366272,4/29/2022,12:48:42
-78.0858752,42.4363104,4/29/2022,12:49:01
-78.085536,42.4357024,4/29/2022,12:49:21
-78.0869504,42.4360352,4/29/2022,12:49:43
-78.0886784,42.4370144,4/29/2022,12:50:02
-78.0908608,42.4385312,4/29/2022,12:50:22
-78.0929344,42.4397344,4/29/2022,12:50:41
-78.09568,42.4400864,4/29/2022,12:51:01
-78.0961216,42.439696,4/29/2022,12:51:23
-78.0963136,42.4393696,4/29/2022,12:51:42
-78.096544,42.4386976,4/29/2022,12:52:01
-78.0970048,42.4384512,4/29/2022,12:52:21
-78.0967872,42.43776,4/29/2022,12:52:41
-78.09776,42.4370048,4/29/2022,12:53:02
-78.0992384,42.4356448,4/29/2022,12:53:21
-78.1010304,42.434304,4/29/2022,12:53:42
-78.1018496,42.4337728,4/29/2022,12:54:01
-78.1016384,42.4333472,4/29/2022,12:54:22
-78.1023872,42.4328512,4/29/2022,12:54:41
-78.1020608,42.4329152,4/29/2022,12:55:02
-78.1023744,42.4322432,4/29/2022,12:55:22
-78.1020224,42.4313568,4/29/2022,12:55:41
-78.1020224,42.431296,4/29/2022,12:56:01
-78.1022592,42.43152,4/29/2022,12:56:21
-78.1020992,42.431824,4/29/2022,12:56:41
-78.1008448,42.4310944,4/29/2022,12:57:01
-78.1014464,42.4305696,4/29/2022,12:57:22
-78.101408,42.4301696,4/29/2022,12:57:41
-78.10144,42.4296032,4/29/2022,12:58:02
-78.100768,42.4299072,4/29/2022,12:58:21
-78.1001728,42.4302304,4/29/2022,12:58:41
-78.0993856,42.4302816,4/29/2022,12:59:01
-78.1002624,42.4312064,4/29/2022,12:59:21
-78.0997312,42.4320992,4/29/2022,12:59:42
-78.0995648,42.434544,4/29/2022,13:00:01
-78.0991232,42.435056,4/29/2022,13:00:22
-78.0989888,42.435088,4/29/2022,13:00:41
-78.098368,42.4345824,4/29/2022,13:01:01
-78.0979392,42.434208,4/29/2022,13:01:21
-78.0987456,42.4346656,4/29/2022,13:01:41
-78.100512,42.4350464,4/29/2022,13:02:02
-78.1019136,42.4356992,4/29/2022,13:02:22
-78.1038272,42.4353248,4/29/2022,13:02:41
-78.1058944,42.4359008,4/29/2022,13:03:01
-78.108544,42.4359968,4/29/2022,13:03:21
-78.111104,42.436176,4/29/2022,13:03:41
-78.1129664,42.4363008,4/29/2022,13:04:04
-78.112608,42.435904,4/29/2022,13:04:22
-78.113344,42.4363072,4/29/2022,13:04:44
-78.113536,42.4364736,4/29/2022,13:07:24
-78.1139392,42.437888,4/29/2022,13:17:23
-78.111104,42.4427136,4/29/2022,13:27:24
-78.1070656,42.4419776,4/29/2022,13:37:24
-78.1066944,42.4413952,4/29/2022,13:37:43
-78.1060864,42.4407968,4/29/2022,13:38:02
-78.1062848,42.4401888,4/29/2022,13:38:21
-78.105664,42.4395136,4/29/2022,13:38:42
-78.1054016,42.438832,4/29/2022,13:39:02
-78.1045888,42.4381024,4/29/2022,13:39:22
-78.104032,42.4372992,4/29/2022,13:39:41
-78.1034944,42.4370112,4/29/2022,13:40:01
-78.1028992,42.4384992,4/29/2022,13:40:22
-78.1030272,42.4387328,4/29/2022,13:40:42
-78.10304,42.4377664,4/29/2022,13:41:01
-78.1033024,42.4376192,4/29/2022,13:41:21
-78.1030208,42.4393856,4/29/2022,13:41:41
-78.1031168,42.441712,4/29/2022,13:42:02
-78.1037248,42.4430112,4/29/2022,13:42:22
-78.1049088,42.4444288,4/29/2022,13:42:41
-78.1060416,42.4459232,4/29/2022,13:43:01
-78.1074496,42.4473536,4/29/2022,13:43:22
-78.1095168,42.4485216,4/29/2022,13:43:41
-78.1119552,42.4492,4/29/2022,13:44:02
-78.1125696,42.4497632,4/29/2022,13:44:23
-78.1138048,42.4505984,4/29/2022,13:44:41
-78.1156672,42.4520608,4/29/2022,13:45:01
-78.1173952,42.4533312,4/29/2022,13:45:21
-78.1189952,42.454976,4/29/2022,13:45:41
-78.1191808,42.4555168,4/29/2022,13:46:02
-78.1191424,42.4557792,4/29/2022,13:46:22
-78.1168576,42.45552,4/29/2022,13:46:42
-78.114496,42.455536,4/29/2022,13:47:02
-78.115168,42.4553984,4/29/2022,13:47:22
-78.115232,42.4548544,4/29/2022,13:47:42
-78.1154048,42.4542304,4/29/2022,13:48:01
-78.1152192,42.4534912,4/29/2022,13:48:21
-78.1154432,42.4531808,4/29/2022,13:48:42
-78.1132608,42.4526592,4/29/2022,13:49:02
-78.1112768,42.4532864,4/29/2022,13:49:22
-78.109152,42.4529376,4/29/2022,13:49:42
-78.1069824,42.452656,4/29/2022,13:50:04
-78.1068736,42.452736,4/29/2022,13:50:24
-78.1072832,42.4527904,4/29/2022,13:50:45
-78.105952,42.4523936,4/29/2022,13:57:30
-78.1046848,42.4527552,4/29/2022,14:08:19
-78.1019008,42.4570624,4/29/2022,14:17:25
-78.1030016,42.4583808,4/29/2022,14:27:29
-78.1032384,42.4579072,4/29/2022,14:37:26
-78.0985728,42.460608,4/29/2022,14:47:21
-78.0997696,42.4601312,4/29/2022,14:47:42
-78.0997248,42.4595936,4/29/2022,14:48:01
-78.0988672,42.4593536,4/29/2022,14:48:21
-78.0989056,42.4591168,4/29/2022,14:48:41
-78.099104,42.4594656,4/29/2022,14:49:02
-78.0978624,42.4600128,4/29/2022,14:49:22
-78.0972032,42.4596672,4/29/2022,14:49:42
-78.0965056,42.4592864,4/29/2022,14:50:02
-78.09616,42.4586816,4/29/2022,14:50:21
-78.0956288,42.4581728,4/29/2022,14:50:41
-78.09488,42.4580032,4/29/2022,14:51:02
-78.0943552,42.4572512,4/29/2022,14:51:20
-78.092928,42.4566272,4/29/2022,14:51:41
-78.0895168,42.4566496,4/29/2022,14:52:05
-78.087552,42.457808,4/29/2022,14:52:24
-78.0854656,42.4586304,4/29/2022,14:52:44
-78.0828992,42.4594208,4/29/2022,14:53:03
-78.0818304,42.4598112,4/29/2022,14:53:21
-78.0807424,42.4599392,4/29/2022,14:53:43
-78.0803584,42.4603104,4/29/2022,14:54:01
-78.0803072,42.4605792,4/29/2022,14:54:22
-78.080672,42.4598016,4/29/2022,14:54:42
-78.0809792,42.458912,4/29/2022,14:55:04
-78.0804672,42.4586752,4/29/2022,14:55:21
-78.0793152,42.4580576,4/29/2022,14:55:41
-78.0775616,42.4575392,4/29/2022,14:56:01
-78.0772416,42.4576,4/29/2022,14:56:27
-78.0772544,42.4578752,4/29/2022,14:56:47
-78.0772544,42.4579392,4/29/2022,14:57:12
-78.0771776,42.4577376,4/29/2022,14:57:27
-78.0766784,42.4594304,4/29/2022,15:07:39
-78.0814336,42.4615296,4/29/2022,15:17:23
-78.0816448,42.4616352,4/29/2022,15:17:44
-78.0818496,42.4616448,4/29/2022,15:18:02
-78.0813696,42.4616128,4/29/2022,15:18:21
-78.0865472,42.4612992,4/29/2022,15:27:25
-78.0876032,42.461232,4/29/2022,15:37:34
-78.0899584,42.4616736,4/29/2022,15:48:01
-78.0913408,42.4626048,4/29/2022,15:57:25
-78.0933312,42.4634336,4/29/2022,16:07:24
-78.0907968,42.4651424,4/29/2022,16:17:28
-78.0908864,42.4647744,4/29/2022,16:27:22
-78.0909632,42.4631776,4/29/2022,16:38:57
-78.0904448,42.4596704,4/29/2022,16:49:10
-78.0939584,42.4603488,4/29/2022,16:57:27
-78.0894784,42.4546656,4/29/2022,16:59:53
-78.0888384,42.453312,4/29/2022,17:00:05
-78.0873664,42.4503936,4/29/2022,17:00:24
-78.0844864,42.447232,4/29/2022,17:00:46
-78.080544,42.4447296,4/29/2022,17:01:09
-78.0780416,42.4419744,4/29/2022,17:01:25
-78.0762176,42.4393984,4/29/2022,17:01:43
-78.075776,42.4379776,4/29/2022,17:02:08
-78.0757056,42.4380096,4/29/2022,17:02:28
-78.0742784,42.4378752,4/29/2022,17:02:54
-78.0719936,42.4377664,4/29/2022,17:03:29
-78.0718144,42.437152,4/29/2022,17:04:00
-78.0722304,42.4381952,4/29/2022,17:04:27
-78.0720576,42.4380256,4/29/2022,17:04:45
-78.0715776,42.437984,4/29/2022,17:05:06
-78.0715648,42.4383904,4/29/2022,17:05:25
-78.0700608,42.4400064,4/29/2022,17:05:48
-78.068544,42.4410176,4/29/2022,17:06:31
-78.068576,42.440864,4/29/2022,17:06:41
-78.068576,42.4412608,4/29/2022,17:07:04
-78.0684352,42.440992,4/29/2022,17:07:24
-78.0678656,42.440448,4/29/2022,17:17:24
-78.0673344,42.4405088,4/29/2022,17:27:25
-78.0664,42.4405408,4/29/2022,17:37:23
-78.0667136,42.4427232,4/29/2022,17:47:22
-78.0690304,42.4428192,4/29/2022,17:57:21
-78.0730496,42.4442592,4/29/2022,18:07:22
-78.0750208,42.4446016,4/29/2022,18:17:22
-78.0806208,42.4447008,4/29/2022,18:27:20
-78.0830592,42.4459424,4/29/2022,18:37:22
-78.0835328,42.4467552,4/29/2022,18:47:25
-78.0829312,42.4460608,4/29/2022,18:57:39
-78.0900928,42.4495712,4/29/2022,19:07:26
-78.090944,42.4510656,4/29/2022,19:17:27
-78.0904896,42.4506976,4/29/2022,19:17:45
-78.090432,42.4508576,4/29/2022,19:18:03
-78.0906112,42.4506848,4/29/2022,19:18:23
-78.0914816,42.4511136,4/29/2022,19:27:47
-78.0909504,42.4516192,4/29/2022,19:38:19
-78.0916672,42.4523872,4/29/2022,19:48:30
-78.0907968,42.4520832,4/29/2022,19:57:50
-78.0906112,42.4517696,4/29/2022,20:08:19
-78.0905408,42.451824,4/29/2022,20:17:55
-78.0911168,42.451744,4/29/2022,20:27:20
-78.0910784,42.4515648,4/29/2022,20:37:27
-78.0911936,42.4516416,4/29/2022,20:47:43
-78.0913536,42.4516896,4/29/2022,20:57:29
-78.0913088,42.4515712,4/29/2022,21:07:30
-78.090784,42.4518752,4/29/2022,21:17:25
-78.0906432,42.451504,4/29/2022,21:27:27
-78.090752,42.4515104,4/29/2022,21:37:35
-78.0908224,42.4514688,4/29/2022,21:47:32
-78.090368,42.4514048,4/29/2022,21:57:52
-78.0907136,42.4515232,4/29/2022,22:58:07
-78.089696,42.45192,4/30/2022,4:58:39
-78.0912704,42.4509344,4/30/2022,7:58:01
-78.1037952,42.4584768,4/30/2022,10:57:55
-78.1038656,42.4579424,4/30/2022,13:57:56
-78.0904704,42.4473216,4/30/2022,14:47:55
-78.0902784,42.447312,4/30/2022,14:57:23
-78.0904896,42.4470688,4/30/2022,15:07:26
-78.0895744,42.4482016,4/30/2022,15:17:22
-78.091104,42.4464192,4/30/2022,15:27:27
-78.0899456,42.4470912,4/30/2022,15:37:53
-78.0912448,42.4482752,4/30/2022,15:47:39
-78.0902272,42.44992,4/30/2022,15:57:29
-78.0914368,42.450896,4/30/2022,16:07:28
-78.0930688,42.4512608,4/30/2022,16:17:32
-78.0931008,42.4512288,4/30/2022,16:18:02
-78.0936832,42.4517856,4/30/2022,16:18:24
-78.0934784,42.4516672,4/30/2022,16:18:43
-78.0934656,42.4530016,4/30/2022,16:27:24
-78.0966848,42.455808,4/30/2022,16:38:01
-78.0949632,42.4554976,4/30/2022,16:47:19
-78.0948736,42.4539264,4/30/2022,16:47:44
-78.0946368,42.4535936,4/30/2022,16:48:11
-78.0948544,42.4537664,4/30/2022,16:48:25
-78.094688,42.4536928,4/30/2022,16:48:44
-78.0975104,42.4541696,4/30/2022,16:49:00
-78.1003264,42.4545984,4/30/2022,16:49:28
-78.0999168,42.4543392,4/30/2022,16:49:45
-78.1003136,42.454464,4/30/2022,16:50:10
-78.101248,42.4546688,4/30/2022,16:50:22
-78.1008256,42.4546272,4/30/2022,16:50:42
-78.1010112,42.4544864,4/30/2022,16:51:02
-78.1013632,42.4552832,4/30/2022,16:57:22
-78.1040448,42.4562848,4/30/2022,17:07:50
-78.1116608,42.4513664,4/30/2022,19:57:54
-78.1139648,42.4517856,4/30/2022,22:57:54
-78.1139776,42.4515776,5/1/2022,1:58:03
-78.1139584,42.4518048,5/1/2022,4:58:01
-78.1119296,42.4515392,5/1/2022,7:57:49
-78.1115712,42.451424,5/1/2022,10:58:01
-78.0809472,42.4908256,5/1/2022,13:57:55
-78.0847488,42.4968544,5/1/2022,16:58:20
-78.0946368,42.5060608,5/1/2022,19:58:31
-78.0948736,42.5056736,5/2/2022,1:58:19
-78.0949376,42.5056128,5/2/2022,4:58:49
-78.0827328,42.5061312,5/2/2022,7:58:05
-78.0832192,42.4923488,5/2/2022,10:59:03
-78.0469504,42.466336,5/2/2022,13:58:19
-78.0705664,42.4726528,5/2/2022,16:58:09
-78.0689984,42.473904,5/2/2022,19:57:55
-78.069312,42.4731776,5/2/2022,22:58:19
-78.0689984,42.4736096,5/3/2022,1:58:19
-78.0692544,42.4735104,5/3/2022,4:58:32
-78.0676928,42.4738016,5/3/2022,7:58:19
-78.0848128,42.4904512,5/3/2022,10:58:45
-78.086656,42.4882432,5/3/2022,13:58:00
-78.0803904,42.4892832,5/3/2022,16:58:37
-78.0839232,42.4953568,5/3/2022,19:59:20
-78.0841152,42.496688,5/3/2022,22:59:31
-78.0839616,42.495216,5/4/2022,1:58:19
-78.0835264,42.4963136,5/4/2022,7:59:23
-78.0929792,42.4912896,5/4/2022,10:57:55
-78.0838336,42.4902144,5/4/2022,13:58:01
-78.0877248,42.491264,5/4/2022,16:58:49
-78.0788672,42.4903296,5/4/2022,19:58:09
-78.0764416,42.4898784,5/4/2022,22:57:49
-78.0766208,42.4898528,5/5/2022,1:58:21
-78.0759296,42.4905632,5/5/2022,4:58:01
-78.075936,42.4905504,5/5/2022,7:57:55
-78.0773952,42.491344,5/5/2022,10:58:01
-78.0755392,42.4938464,5/5/2022,13:57:26
-78.0840128,42.5114624,5/5/2022,16:58:26
-78.0729664,42.5164288,5/5/2022,19:58:09
-78.0725504,42.516656,5/5/2022,22:59:02
-78.0730048,42.5167552,5/6/2022,1:58:37
-78.0728768,42.511136,5/6/2022,7:57:49
-78.0836288,42.5082016,5/6/2022,10:58:35
-78.076096,42.5035808,5/6/2022,13:57:45
-78.077952,42.5124896,5/6/2022,16:58:46
-78.0798976,42.5121504,5/7/2022,7:58:31
-78.0921152,42.5105728,5/7/2022,10:58:49
-78.0809344,42.5095104,5/7/2022,13:58:52
-78.0815552,42.510624,5/7/2022,16:58:47
-78.081984,42.5110176,5/7/2022,19:58:45
-78.0812096,42.5108416,5/8/2022,4:59:08
-78.0845056,42.5098304,5/8/2022,7:58:25
-78.084832,42.5096352,5/8/2022,10:58:20
-78.0686208,42.546032,5/8/2022,13:58:31
-78.0697472,42.5318592,5/8/2022,16:58:18
-78.0632576,42.5321632,5/8/2022,19:58:25
-78.063968,42.5321888,5/9/2022,1:57:55
-78.0641792,42.5316384,5/9/2022,4:58:01
-78.0638144,42.5312576,5/9/2022,7:57:51
-78.0162304,42.5465952,5/9/2022,10:58:31
-78.0141824,42.5495872,5/9/2022,11:07:22
-78.0312512,42.5572288,5/9/2022,11:17:22
-78.0301888,42.5620608,5/9/2022,11:27:21
-78.0293952,42.5636448,5/9/2022,11:27:42
-78.0287488,42.5653504,5/9/2022,11:28:01
-78.028224,42.5683808,5/9/2022,11:28:21
-78.0282624,42.5704544,5/9/2022,11:28:41
-78.0277632,42.5722688,5/9/2022,11:29:01
-78.0282048,42.573296,5/9/2022,11:29:20
-78.0283072,42.5742336,5/9/2022,11:29:41
-78.0286208,42.5751264,5/9/2022,11:30:01
-78.0287872,42.57584,5/9/2022,11:30:20
-78.02944,42.5767296,5/9/2022,11:30:40
-78.0298688,42.5774624,5/9/2022,11:31:00
-78.0301824,42.5786528,5/9/2022,11:31:20
-78.0300288,42.5801504,5/9/2022,11:31:40
-78.0305664,42.5828448,5/9/2022,11:32:01
-78.0304896,42.5853312,5/9/2022,11:32:20
-78.031456,42.5880672,5/9/2022,11:32:41
-78.0316032,42.59008,5/9/2022,11:33:00
-78.0315072,42.5919072,5/9/2022,11:33:20
-78.0318528,42.5923456,5/9/2022,11:33:40
-78.033248,42.5930112,5/9/2022,11:34:01
-78.0327296,42.5927168,5/9/2022,11:34:21
-78.0313664,42.5931936,5/9/2022,11:34:41
-78.029248,42.5934592,5/9/2022,11:35:01
-78.0265408,42.5938048,5/9/2022,11:35:20
-78.0250112,42.59456,5/9/2022,11:35:40
-78.0249728,42.594336,5/9/2022,11:36:00
-78.0246016,42.5944288,5/9/2022,11:36:21
-78.0235392,42.5942144,5/9/2022,11:36:40
-78.0213632,42.5941344,5/9/2022,11:37:00
-78.018656,42.5945856,5/9/2022,11:37:20
-78.016256,42.5947872,5/9/2022,11:37:40
-78.013824,42.5953152,5/9/2022,11:38:00
-78.0111744,42.5965856,5/9/2022,11:38:21
-78.0105408,42.5969952,5/9/2022,11:38:41
-78.010272,42.5968864,5/9/2022,11:39:00
-78.0088192,42.596816,5/9/2022,11:39:20
-78.009504,42.5971136,5/9/2022,11:39:40
-78.0083328,42.5974208,5/9/2022,11:40:01
-78.0058944,42.5967264,5/9/2022,11:40:21
-78.0048384,42.5951776,5/9/2022,11:40:40
-78.0038528,42.5937152,5/9/2022,11:41:00
-78.0018688,42.5924224,5/9/2022,11:41:19
-78.000128,42.5918208,5/9/2022,11:41:41
-77.99904,42.5917504,5/9/2022,11:42:01
-77.9982912,42.5919072,5/9/2022,11:42:21
-77.9974528,42.5914144,5/9/2022,11:42:41
-77.996608,42.5911584,5/9/2022,11:43:01
-77.9957952,42.5909344,5/9/2022,11:43:21
-77.9951424,42.5902016,5/9/2022,11:43:40
-77.9970688,42.5889152,5/9/2022,11:44:00
-77.997568,42.5889824,5/9/2022,11:44:21
-77.9977344,42.5891232,5/9/2022,11:44:41
-77.9980608,42.5891296,5/9/2022,11:45:02
-77.9979584,42.5890432,5/9/2022,11:45:23
-77.9979008,42.5889792,5/9/2022,11:45:44
-77.9976256,42.5890624,5/9/2022,11:46:02
-77.9982656,42.589312,5/9/2022,11:47:22
-77.9992512,42.5888992,5/9/2022,11:57:26
-77.9998912,42.5885856,5/9/2022,12:07:30
-78.0019712,42.5879264,5/9/2022,12:17:27
-78.0113344,42.5850784,5/9/2022,12:27:24
-78.007552,42.5850976,5/9/2022,12:37:21
-78.0073984,42.5850144,5/9/2022,12:37:40
-78.0076288,42.5849824,5/9/2022,12:38:01
-78.0081728,42.5846944,5/9/2022,12:38:22
-78.0085824,42.5846848,5/9/2022,12:38:41
-78.0086656,42.5844832,5/9/2022,12:39:01
-78.009888,42.5840448,5/9/2022,12:39:19
-78.0105344,42.5838848,5/9/2022,12:39:40
-78.011296,42.5835232,5/9/2022,12:40:03
-78.0118656,42.5831488,5/9/2022,12:40:24
-78.0126592,42.5831456,5/9/2022,12:40:44
-78.0124032,42.5824448,5/9/2022,12:41:00
-78.01216,42.5817824,5/9/2022,12:41:20
-78.0136064,42.5821728,5/9/2022,12:41:42
-78.0139392,42.5824576,5/9/2022,12:42:00
-78.0149248,42.5816704,5/9/2022,12:42:19
-78.0156352,42.5820832,5/9/2022,12:42:40
-78.0157696,42.582,5/9/2022,12:43:00
-78.0173056,42.5817952,5/9/2022,12:43:21
-78.0174272,42.581856,5/9/2022,12:43:41
-78.0185408,42.581536,5/9/2022,12:44:02
-78.021792,42.5815968,5/9/2022,12:44:20
-78.0262528,42.5809056,5/9/2022,12:44:40
-78.0311104,42.5807872,5/9/2022,12:45:01
-78.0363392,42.5798144,5/9/2022,12:45:22
-78.0413504,42.578816,5/9/2022,12:45:43
-78.044128,42.5783008,5/9/2022,12:46:02
-78.047392,42.5765216,5/9/2022,12:46:21
-78.0479232,42.5759072,5/9/2022,12:46:41
-78.049536,42.5753216,5/9/2022,12:47:05
-78.0507072,42.5752448,5/9/2022,12:47:24
-78.0503552,42.57616,5/9/2022,12:47:43
-78.052064,42.574672,5/9/2022,12:48:06
-78.0516288,42.5742464,5/9/2022,12:48:24
-78.051648,42.574144,5/9/2022,12:48:48
-78.0517824,42.5743424,5/9/2022,12:49:06
-78.0512704,42.573184,5/9/2022,12:57:32
-78.0495808,42.5725856,5/9/2022,13:07:33
-78.0499968,42.574864,5/9/2022,13:17:36
-78.0495552,42.5736736,5/9/2022,13:27:19
-78.0496384,42.5737952,5/9/2022,13:27:39
-78.0496448,42.5733952,5/9/2022,13:28:00
-78.0494464,42.5735904,5/9/2022,13:28:20
-78.0491648,42.5732704,5/9/2022,13:28:40
-78.0493248,42.5733248,5/9/2022,13:29:00
-78.0494336,42.573456,5/9/2022,13:29:20
-78.048896,42.5732128,5/9/2022,13:29:40
-78.0488128,42.5731968,5/9/2022,13:30:00
-78.049248,42.5731968,5/9/2022,13:30:21
-78.04944,42.5731808,5/9/2022,13:30:39
-78.0501376,42.5733216,5/9/2022,13:31:01
-78.0511872,42.5735424,5/9/2022,13:31:20
-78.0512512,42.5739488,5/9/2022,13:31:40
-78.05168,42.5741248,5/9/2022,13:32:00
-78.0520384,42.574,5/9/2022,13:32:20
-78.05248,42.5738912,5/9/2022,13:32:40
-78.0534848,42.5733984,5/9/2022,13:33:08
-78.0534912,42.5729856,5/9/2022,13:33:21
-78.0519808,42.5712288,5/9/2022,13:33:55
-78.0518976,42.5712736,5/9/2022,13:34:24
-78.0512192,42.5710304,5/9/2022,13:34:41
-78.0516992,42.5711008,5/9/2022,13:35:04
-78.0514432,42.5712128,5/9/2022,13:37:23
-78.051232,42.5713728,5/9/2022,13:37:41
-78.0515136,42.5715744,5/9/2022,13:38:03
-78.0511488,42.5713952,5/9/2022,13:38:24
-78.0430592,42.5787776,5/9/2022,13:47:22
-78.0337216,42.5590464,5/9/2022,13:57:20
-78.0319616,42.5583008,5/9/2022,13:57:40
-78.0311488,42.5574784,5/9/2022,13:58:02
-78.0313792,42.5567328,5/9/2022,13:58:22
-78.0305344,42.5549472,5/9/2022,13:58:40
-78.029856,42.5522624,5/9/2022,13:59:17
-78.0308992,42.5486592,5/9/2022,14:01:25
-78.0303744,42.5487488,5/9/2022,14:01:53
-78.030528,42.5488192,5/9/2022,14:02:06
-78.0313728,42.5498688,5/9/2022,14:07:23
-78.0345408,42.5492864,5/9/2022,14:07:46
-78.0353792,42.5490304,5/9/2022,14:08:15
-78.0355456,42.548448,5/9/2022,14:08:32
-78.0352768,42.5487168,5/9/2022,14:08:48
-78.0366912,42.5509504,5/9/2022,14:17:42
-78.036544,42.5505376,5/9/2022,14:27:32
-78.0364096,42.55032,5/9/2022,14:37:32
-78.0362944,42.5509344,5/9/2022,14:47:46
-78.0366528,42.5511296,5/9/2022,14:57:46
-78.0363904,42.5510304,5/9/2022,15:07:35
-78.0367808,42.55072,5/9/2022,15:17:55
-78.0372928,42.5509312,5/9/2022,15:27:28
-78.0469312,42.5500992,5/9/2022,15:37:24
-78.0481856,42.550144,5/9/2022,15:37:44
-78.0483904,42.549728,5/9/2022,15:38:02
-78.0492032,42.5494688,5/9/2022,15:38:22
-78.0501568,42.5491424,5/9/2022,15:38:41
-78.050336,42.5489472,5/9/2022,15:39:01
-78.0510912,42.5489632,5/9/2022,15:39:22
-78.0516992,42.5486656,5/9/2022,15:39:44
-78.0525952,42.5484352,5/9/2022,15:40:02
-78.0535296,42.5476192,5/9/2022,15:40:23
-78.054816,42.5479552,5/9/2022,15:40:42
-78.05504,42.547536,5/9/2022,15:41:02
-78.0570624,42.546672,5/9/2022,15:41:22
-78.0584192,42.546528,5/9/2022,15:41:42
-78.0601344,42.5444064,5/9/2022,15:42:01
-78.0622208,42.5424832,5/9/2022,15:42:22
-78.0633984,42.5408608,5/9/2022,15:42:41
-78.0655424,42.5384384,5/9/2022,15:43:02
-78.066272,42.5360864,5/9/2022,15:43:21
-78.0660992,42.5340256,5/9/2022,15:43:43
-78.0665216,42.5324288,5/9/2022,15:44:03
-78.066848,42.5311104,5/9/2022,15:44:23
-78.0670016,42.5308736,5/9/2022,15:44:42
-78.068032,42.5293248,5/9/2022,15:45:02
-78.0688,42.5283456,5/9/2022,15:45:21
-78.069664,42.5272032,5/9/2022,15:45:42
-78.0704192,42.5263136,5/9/2022,15:46:02
-78.0703232,42.52624,5/9/2022,15:46:22
-78.0700864,42.5261408,5/9/2022,15:46:42
-78.0703808,42.526368,5/9/2022,15:47:21
-78.0701696,42.5266528,5/9/2022,15:57:25
-78.0702144,42.5269152,5/9/2022,16:07:24
-78.0704448,42.5262592,5/9/2022,16:17:32
-78.0704448,42.5262176,5/9/2022,16:27:55
-78.0702208,42.5263712,5/9/2022,16:37:23
-78.070688,42.5257984,5/9/2022,16:39:28
-78.0706432,42.526096,5/9/2022,16:41:24
-78.0705856,42.5272608,5/9/2022,16:43:25
-78.070432,42.5281824,5/9/2022,16:45:25
-78.0702208,42.527744,5/9/2022,16:47:26
-78.069632,42.5290272,5/9/2022,16:49:25
-78.0692224,42.5286592,5/9/2022,16:51:23
-78.0694272,42.5287744,5/9/2022,16:53:23
-78.0691968,42.528736,5/9/2022,16:55:24
-78.0691712,42.5284128,5/9/2022,16:57:24
-78.0688448,42.5296736,5/9/2022,17:00:41
-78.0678848,42.5299936,5/9/2022,17:01:23
-78.067904,42.5301632,5/9/2022,17:03:33
-78.067136,42.5294944,5/9/2022,17:05:31
-78.0669632,42.5295968,5/9/2022,17:07:25
-78.0664448,42.5302304,5/9/2022,17:09:25
-78.0662528,42.5305408,5/9/2022,17:11:26
-78.0659648,42.5304192,5/9/2022,17:13:26
-78.0655424,42.5302848,5/9/2022,17:15:26
-78.0655744,42.5304032,5/9/2022,17:17:24
-78.0658112,42.530928,5/9/2022,17:19:33
-78.0651648,42.5306272,5/9/2022,17:21:25
-78.0659072,42.5304416,5/9/2022,17:23:25
-78.065248,42.5305568,5/9/2022,17:25:27
-78.064832,42.5303584,5/9/2022,17:27:26
-78.0650304,42.5304704,5/9/2022,17:29:24
-78.0650112,42.5303584,5/9/2022,17:31:22
-78.064992,42.5303872,5/9/2022,17:33:25
-78.0649664,42.5304064,5/9/2022,17:35:25
-78.0646592,42.5302464,5/9/2022,17:37:25
-78.0649472,42.5303232,5/9/2022,17:39:32
-78.0649664,42.5304576,5/9/2022,17:41:25
-78.0650624,42.530448,5/9/2022,17:43:24
-78.0649088,42.530544,5/9/2022,17:45:23
-78.0648128,42.5303648,5/9/2022,17:48:09
-78.0648896,42.5304992,5/9/2022,17:49:39
-78.064864,42.530624,5/9/2022,17:57:31
-78.0647104,42.5304064,5/9/2022,18:07:25
-78.0648704,42.530272,5/9/2022,18:17:23
-78.0644672,42.5301632,5/9/2022,18:27:24
-78.064384,42.5301024,5/9/2022,18:37:28
-78.0670528,42.5302592,5/9/2022,18:47:37
-78.0668928,42.530064,5/9/2022,18:57:35
-78.0667392,42.5299424,5/9/2022,19:07:45
-78.066912,42.5302176,5/9/2022,19:18:01
-78.0669184,42.530576,5/9/2022,19:28:01
-78.0668864,42.5307872,5/9/2022,19:37:24
-78.0667776,42.5306688,5/9/2022,19:47:43
-78.066432,42.530272,5/9/2022,19:48:05
-78.0663552,42.5302976,5/9/2022,19:48:24
-78.0665664,42.5300992,5/9/2022,19:48:43
-78.0662592,42.5300096,5/9/2022,19:57:40
-78.0656256,42.5299328,5/9/2022,20:07:30
-78.0661568,42.5305152,5/9/2022,20:17:36
-78.0664832,42.5312416,5/9/2022,20:27:37
-78.0642112,42.5320672,5/9/2022,20:37:31
